"id","title","description","due_date","course_id","professor_id","created_at","updated_at"
"352","Assignment 1","Aut amet quas tenetur est est expedita.","2025-02-11","51","17","2025-02-01 00:00:00","2025-04-29 12:54:36"
"353","Assignment 2","Non minima cum vitae excepturi officia voluptatem sed veniam.","2025-03-11","51","17","2025-03-01 00:00:00","2025-04-29 12:54:43"
"354","Assignment 3","Est et est sunt et aliquam beatae quaerat.","2025-04-11","51","17","2025-04-01 00:00:00","2025-04-29 12:54:51"
"355","Assignment 1","Reiciendis molestiae quis doloremque corporis.","2024-02-11","52","22","2024-02-01 00:00:00","2025-04-29 12:54:59"
"356","Assignment 2","Necessitatibus quo iure et reprehenderit eum.","2024-03-11","52","22","2024-03-01 00:00:00","2025-04-29 12:55:07"
"357","Assignment 3","Ad non provident omnis modi laborum et.","2024-04-11","52","22","2024-04-01 00:00:00","2025-04-29 12:55:14"
"358","Assignment 1","Sed voluptas et recusandae aliquam.","2025-02-11","52","22","2025-02-01 00:00:00","2025-04-29 12:55:22"
"359","Assignment 2","Occaecati debitis est dicta asperiores deserunt laudantium omnis distinctio.","2025-03-11","52","22","2025-03-01 00:00:00","2025-04-29 12:55:30"
"360","Assignment 3","Vero deleniti ea pariatur voluptatem.","2025-04-11","52","22","2025-04-01 00:00:00","2025-04-29 12:55:37"
"361","Assignment 1","Assignment 1 for Machine Learning II","2025-09-11","53","19","2025-09-01 00:00:00","2025-04-30 06:42:25"
"362","Assignment 2","Assignment 2 for Machine Learning II","2025-10-11","53","19","2025-10-01 00:00:00","2025-04-30 06:42:25"
"363","Assignment 3","Magnam placeat qui occaecati ut.","2024-11-11","53","19","2024-11-01 00:00:00","2025-04-29 12:56:02"
"364","Assignment 1","Optio impedit reiciendis sed a ea.","2025-09-11","53","19","2025-09-01 00:00:00","2025-04-29 12:56:10"
"365","Assignment 2","Doloremque et aut eos saepe.","2025-10-11","53","19","2025-10-01 00:00:00","2025-04-29 12:56:10"
"366","Assignment 3","Sed eum distinctio veniam labore.","2025-11-11","53","19","2025-11-01 00:00:00","2025-04-29 12:56:10"
"367","Assignment 1","Assignment 1 for Computer Vision","2025-09-11","54","18","2025-09-01 00:00:00","2025-04-30 06:42:28"
"368","Assignment 2","Assignment 2 for Computer Vision","2025-10-11","54","18","2025-10-01 00:00:00","2025-04-30 06:42:28"
"369","Assignment 3","Est necessitatibus fuga ut occaecati impedit qui est.","2024-11-11","54","18","2024-11-01 00:00:00","2025-04-29 12:56:26"
"370","Assignment 1","Ex qui maiores voluptates aspernatur et sunt ut.","2025-09-11","54","18","2025-09-01 00:00:00","2025-04-29 12:56:32"
"371","Assignment 2","Qui id tempora qui eos quia sit.","2025-10-11","54","18","2025-10-01 00:00:00","2025-04-29 12:56:33"
"372","Assignment 3","Quam ducimus deserunt qui dolorem porro dolorem vel.","2025-11-11","54","18","2025-11-01 00:00:00","2025-04-29 12:56:33"
"373","Assignment 1","Assignment 1 for Natural Language Processing","2025-09-11","55","22","2025-09-01 00:00:00","2025-04-30 06:42:29"
"374","Assignment 2","Assignment 2 for Natural Language Processing","2025-10-11","55","22","2025-10-01 00:00:00","2025-04-30 06:42:29"
"375","Assignment 3","Alias occaecati incidunt vel quam tempora et numquam repellendus.","2024-11-11","55","22","2024-11-01 00:00:00","2025-04-29 12:56:47"
"376","Assignment 1","Et iure et non consequatur assumenda porro.","2025-09-11","55","22","2025-09-01 00:00:00","2025-04-29 12:56:56"
"377","Assignment 2","Quia vel sed autem mollitia soluta aut.","2025-10-11","55","22","2025-10-01 00:00:00","2025-04-29 12:56:56"
"378","Assignment 3","Rerum autem doloremque voluptatem facere suscipit totam sed.","2025-11-11","55","22","2025-11-01 00:00:00","2025-04-29 12:56:56"
"379","Assignment 1","Assignment 1 for Data Science II","2025-09-11","56","19","2025-09-01 00:00:00","2025-04-30 06:42:31"
"380","Assignment 2","Assignment 2 for Data Science II","2025-10-11","56","19","2025-10-01 00:00:00","2025-04-30 06:42:31"
"381","Assignment 3","Occaecati occaecati occaecati aut exercitationem praesentium distinctio.","2024-11-11","56","19","2024-11-01 00:00:00","2025-04-29 12:57:11"
"382","Assignment 1","Corporis laborum et doloremque quia itaque temporibus.","2025-09-11","56","19","2025-09-01 00:00:00","2025-04-29 12:57:19"
"383","Assignment 2","Nostrum aperiam necessitatibus aut minima vitae.","2025-10-11","56","19","2025-10-01 00:00:00","2025-04-29 12:57:19"
"384","Assignment 3","Dolorem non voluptatibus consectetur laborum sequi.","2025-11-11","56","19","2025-11-01 00:00:00","2025-04-29 12:57:20"
"385","Assignment 1","Iste dolorem quia iste sed assumenda et consequatur.","2025-02-11","57","21","2025-02-01 00:00:00","2025-04-29 12:57:20"
"386","Assignment 2","Vero nesciunt dolore error dolores rerum dolores et.","2025-03-11","57","21","2025-03-01 00:00:00","2025-04-29 12:57:28"
"387","Assignment 3","Temporibus et reiciendis quos vel dignissimos.","2025-04-11","57","21","2025-04-01 00:00:00","2025-04-29 12:57:36"
"388","Assignment 1","Provident earum a porro enim repellendus hic.","2025-02-11","58","20","2025-02-01 00:00:00","2025-04-29 12:57:44"
"389","Assignment 2","Qui dolor aut reiciendis vel alias iure eveniet.","2025-03-11","58","20","2025-03-01 00:00:00","2025-04-29 12:57:52"
"390","Assignment 3","Similique sit quis neque dignissimos modi iusto consectetur.","2025-04-11","58","20","2025-04-01 00:00:00","2025-04-29 12:57:59"
"391","Assignment 1","Magni et sequi quia ipsam.","2025-02-11","59","17","2025-02-01 00:00:00","2025-04-29 12:58:06"
"392","Assignment 2","Ut velit molestias animi sapiente rem aut illum dolores.","2025-03-11","59","17","2025-03-01 00:00:00","2025-04-29 12:58:14"
"393","Assignment 3","Odio tenetur maxime consectetur hic eum recusandae.","2025-04-11","59","17","2025-04-01 00:00:00","2025-04-29 12:58:22"
"394","Assignment 1","Incidunt quae et in quam itaque est quia omnis.","2025-02-11","60","18","2025-02-01 00:00:00","2025-04-29 12:58:30"
"395","Assignment 2","Aut sit odit numquam porro sit et quidem amet.","2025-03-11","60","18","2025-03-01 00:00:00","2025-04-29 12:58:38"
"396","Assignment 3","Et atque possimus et dolores ut dolores in suscipit.","2025-04-11","60","18","2025-04-01 00:00:00","2025-04-29 12:58:45"
"397","Assignment 1","Eveniet autem aut esse nesciunt ut fuga.","2024-02-11","65","18","2024-02-01 00:00:00","2025-04-29 12:58:53"
"398","Assignment 2","Excepturi eos maiores sit ut odio.","2024-03-11","65","18","2024-03-01 00:00:00","2025-04-29 12:59:01"
"399","Assignment 3","Et nihil rerum id in.","2024-04-11","65","18","2024-04-01 00:00:00","2025-04-29 12:59:10"
"400","Assignment 1","Quas culpa fugiat soluta nisi dolorem eaque.","2025-02-11","65","18","2025-02-01 00:00:00","2025-04-29 12:59:16"
"401","Assignment 2","Amet distinctio rerum quasi a assumenda qui facere.","2025-03-11","65","18","2025-03-01 00:00:00","2025-04-29 12:59:23"
"402","Assignment 3","Dolor laboriosam ut beatae est.","2025-04-11","65","18","2025-04-01 00:00:00","2025-04-29 12:59:31"
"403","Assignment 1","Quia beatae sint doloribus nobis maiores ut et.","2024-02-11","66","22","2024-02-01 00:00:00","2025-04-29 12:59:38"
"404","Assignment 2","Vel est ex expedita facere.","2024-03-11","66","22","2024-03-01 00:00:00","2025-04-29 12:59:45"
"405","Assignment 3","Quis enim nulla velit illo.","2024-04-11","66","22","2024-04-01 00:00:00","2025-04-29 12:59:53"
"406","Assignment 1","Placeat laborum voluptatum quidem itaque voluptatem odit.","2025-02-11","66","22","2025-02-01 00:00:00","2025-04-29 13:00:02"
"407","Assignment 2","Architecto veritatis suscipit repellat praesentium quis in.","2025-03-11","66","22","2025-03-01 00:00:00","2025-04-29 13:00:09"
"408","Assignment 3","Corrupti in iure ut explicabo modi.","2025-04-11","66","22","2025-04-01 00:00:00","2025-04-29 13:00:17"
"409","Assignment 1","Assignment 1 for Speech Recognition","2025-09-11","67","17","2025-09-01 00:00:00","2025-04-30 06:42:33"
"410","Assignment 2","Assignment 2 for Speech Recognition","2025-10-11","67","17","2025-10-01 00:00:00","2025-04-30 06:42:33"
"411","Assignment 3","Et quae deleniti unde dignissimos saepe.","2024-11-11","67","17","2024-11-01 00:00:00","2025-04-29 13:00:40"
"412","Assignment 1","Labore consequatur qui eaque nobis modi officiis.","2025-09-11","67","17","2025-09-01 00:00:00","2025-04-29 13:00:49"
"413","Assignment 2","Expedita corrupti aut eligendi.","2025-10-11","67","17","2025-10-01 00:00:00","2025-04-29 13:00:49"
"414","Assignment 3","Est ullam sapiente laborum.","2025-11-11","67","17","2025-11-01 00:00:00","2025-04-29 13:00:49"
"415","Assignment 1","Atque cum consequatur laboriosam ut consequatur ea.","2024-09-11","68","4","2024-09-01 00:00:00","2025-04-29 13:00:49"
"416","Assignment 2","Ut inventore eum alias.","2024-10-11","68","4","2024-10-01 00:00:00","2025-04-29 13:00:57"
"417","Assignment 3","Nostrum voluptate in culpa impedit nesciunt quam ut.","2024-11-11","68","4","2024-11-01 00:00:00","2025-04-29 13:01:05"
"418","Assignment 1","Accusamus est molestias facere sint omnis nobis.","2025-09-11","68","4","2025-09-01 00:00:00","2025-04-29 13:01:13"
"419","Assignment 2","Consequatur consequatur culpa eveniet molestias dignissimos voluptatem dolor.","2025-10-11","68","4","2025-10-01 00:00:00","2025-04-29 13:01:13"
"420","Assignment 3","Doloribus pariatur sunt laudantium est.","2025-11-11","68","4","2025-11-01 00:00:00","2025-04-29 13:01:13"
"421","Assignment 1","Aut inventore minus asperiores velit.","2024-02-11","73","24","2024-02-01 00:00:00","2025-04-29 13:01:13"
"422","Assignment 2","Et reiciendis at hic eveniet qui vitae beatae.","2024-03-11","73","24","2024-03-01 00:00:00","2025-04-29 13:01:21"
"423","Assignment 3","Illum nobis ex tenetur qui quibusdam aliquam at.","2024-04-11","73","24","2024-04-01 00:00:00","2025-04-29 13:01:30"
"424","Assignment 1","Officia aut voluptas repellat animi et ut nostrum.","2025-02-11","73","24","2025-02-01 00:00:00","2025-04-29 13:01:38"
"425","Assignment 2","Aut id accusantium excepturi laborum voluptatem itaque nostrum.","2025-03-11","73","24","2025-03-01 00:00:00","2025-04-29 13:01:46"
"426","Assignment 3","Sequi natus esse facere culpa.","2025-04-11","73","24","2025-04-01 00:00:00","2025-04-29 13:01:52"
"427","Assignment 1","Sint non sit voluptas nobis et earum.","2024-02-11","74","23","2024-02-01 00:00:00","2025-04-29 13:02:00"
"428","Assignment 2","Qui totam ut vitae corrupti porro consectetur voluptatum.","2024-03-11","74","23","2024-03-01 00:00:00","2025-04-29 13:02:07"
"429","Assignment 3","Dicta hic in qui quod.","2024-04-11","74","23","2024-04-01 00:00:00","2025-04-29 13:02:16"
"430","Assignment 1","Suscipit optio praesentium commodi nulla voluptatem.","2025-02-11","74","23","2025-02-01 00:00:00","2025-04-29 13:02:23"
"431","Assignment 2","Repellendus odit qui doloremque nobis debitis porro illum.","2025-03-11","74","23","2025-03-01 00:00:00","2025-04-29 13:02:31"
"432","Assignment 3","Nemo laboriosam omnis animi nemo officiis ipsam velit.","2025-04-11","74","23","2025-04-01 00:00:00","2025-04-29 13:02:39"
"433","Assignment 1","Perspiciatis sed quam voluptas non eaque.","2024-02-11","75","27","2024-02-01 00:00:00","2025-04-29 13:02:47"
"434","Assignment 2","Dolore debitis ratione laborum aperiam delectus.","2024-03-11","75","27","2024-03-01 00:00:00","2025-04-29 13:02:54"
"435","Assignment 3","Ea et minus eaque et est quis facilis nulla.","2024-04-11","75","27","2024-04-01 00:00:00","2025-04-29 13:03:01"
"436","Assignment 1","Eos et cum dicta eos necessitatibus.","2025-02-11","75","27","2025-02-01 00:00:00","2025-04-29 13:03:09"
"437","Assignment 2","Dolores nulla qui doloremque.","2025-03-11","75","27","2025-03-01 00:00:00","2025-04-29 13:03:16"
"438","Assignment 3","Commodi illo ipsum mollitia voluptatem.","2025-04-11","75","27","2025-04-01 00:00:00","2025-04-29 13:03:24"
"439","Assignment 1","Reprehenderit occaecati fuga quibusdam.","2024-02-11","76","24","2024-02-01 00:00:00","2025-04-29 13:03:31"
"440","Assignment 2","Et dolor libero consequuntur.","2024-03-11","76","24","2024-03-01 00:00:00","2025-04-29 13:03:39"
"441","Assignment 3","Earum rerum saepe aliquid voluptates.","2024-04-11","76","24","2024-04-01 00:00:00","2025-04-29 13:03:46"
"442","Assignment 1","Nisi consequatur dolor in ut non aliquam cupiditate.","2025-02-11","76","24","2025-02-01 00:00:00","2025-04-29 13:03:54"
"443","Assignment 2","Quos ab expedita repellendus modi.","2025-03-11","76","24","2025-03-01 00:00:00","2025-04-29 13:04:02"
"444","Assignment 3","Voluptatem illum non autem veniam.","2025-04-11","76","24","2025-04-01 00:00:00","2025-04-29 13:04:10"
"445","Assignment 1","Assignment 1 for Database Management II","2025-09-11","77","24","2025-09-01 00:00:00","2025-04-30 07:00:42"
"446","Assignment 2","Assignment 2 for Database Management II","2025-10-11","77","24","2025-10-01 00:00:00","2025-04-30 07:00:42"
"447","Assignment 3","Eos aliquam iure sunt dicta rem sapiente ea.","2024-11-11","77","24","2024-11-01 00:00:00","2025-04-29 13:04:32"
"448","Assignment 1","Deserunt molestiae quo maxime minima.","2025-09-11","77","24","2025-09-01 00:00:00","2025-04-29 13:04:40"
"449","Assignment 2","Quasi dolores sunt reiciendis doloribus consequatur ducimus.","2025-10-11","77","24","2025-10-01 00:00:00","2025-04-29 13:04:40"
"450","Assignment 3","Itaque voluptate labore libero et.","2025-11-11","77","24","2025-11-01 00:00:00","2025-04-29 13:04:40"
"451","Assignment 1","Assignment 1 for Enterprise Systems","2025-09-11","78","23","2025-09-01 00:00:00","2025-04-30 07:00:44"
"452","Assignment 2","Assignment 2 for Enterprise Systems","2025-10-11","78","23","2025-10-01 00:00:00","2025-04-30 07:00:44"
"453","Assignment 3","Voluptatem ut delectus neque ut corrupti possimus.","2024-11-11","78","23","2024-11-01 00:00:00","2025-04-29 13:04:56"
"454","Assignment 1","Quia cumque autem nulla dolorem sunt est.","2025-09-11","78","23","2025-09-01 00:00:00","2025-04-29 13:05:04"
"455","Assignment 2","Exercitationem eos dolore aut fuga minima iusto quae beatae.","2025-10-11","78","23","2025-10-01 00:00:00","2025-04-29 13:05:04"
"456","Assignment 3","Tempora sunt qui alias eum sit.","2025-11-11","78","23","2025-11-01 00:00:00","2025-04-29 13:05:04"
"457","Assignment 1","Assignment 1 for Web Development","2025-09-11","79","26","2025-09-01 00:00:00","2025-04-30 07:00:46"
"458","Assignment 2","Assignment 2 for Web Development","2025-10-11","79","26","2025-10-01 00:00:00","2025-04-30 07:00:46"
"459","Assignment 3","Ipsa incidunt ut repellendus magnam.","2024-11-11","79","26","2024-11-01 00:00:00","2025-04-29 13:05:20"
"460","Assignment 1","Excepturi omnis sit rerum ea.","2025-09-11","79","26","2025-09-01 00:00:00","2025-04-29 13:05:29"
"461","Assignment 2","At rerum facilis sit illo odio quo incidunt.","2025-10-11","79","26","2025-10-01 00:00:00","2025-04-29 13:05:29"
"462","Assignment 3","Iure reiciendis placeat quidem ut asperiores praesentium minus.","2025-11-11","79","26","2025-11-01 00:00:00","2025-04-29 13:05:29"
"463","Assignment 1","Assignment 1 for IT Project Management","2025-09-11","80","26","2025-09-01 00:00:00","2025-04-30 07:00:48"
"464","Assignment 2","Assignment 2 for IT Project Management","2025-10-11","80","26","2025-10-01 00:00:00","2025-04-30 07:00:48"
"465","Assignment 3","Sint ut esse est ut omnis eius.","2024-11-11","80","26","2024-11-01 00:00:00","2025-04-29 13:05:44"
"466","Assignment 1","Ut amet necessitatibus rerum vero id et quo.","2025-09-11","80","26","2025-09-01 00:00:00","2025-04-29 13:05:51"
"467","Assignment 2","Et quia doloribus laborum rerum.","2025-10-11","80","26","2025-10-01 00:00:00","2025-04-29 13:05:51"
"468","Assignment 3","Consequuntur qui soluta nostrum ullam ad ipsum.","2025-11-11","80","26","2025-11-01 00:00:00","2025-04-29 13:05:51"
"469","Assignment 1","Quis placeat explicabo sed saepe occaecati.","2025-02-11","81","24","2025-02-01 00:00:00","2025-04-29 13:05:52"
"470","Assignment 2","Magni nobis vitae et ut distinctio voluptatem.","2025-03-11","81","24","2025-03-01 00:00:00","2025-04-29 13:06:01"
"471","Assignment 3","Eum velit quo itaque provident aspernatur possimus.","2025-04-11","81","24","2025-04-01 00:00:00","2025-04-29 13:06:07"
"472","Assignment 1","Nisi perferendis saepe porro ex non.","2025-02-11","82","27","2025-02-01 00:00:00","2025-04-29 13:06:16"
"473","Assignment 2","Sapiente dolorem voluptatem quisquam.","2025-03-11","82","27","2025-03-01 00:00:00","2025-04-29 13:06:22"
"474","Assignment 3","Ea sint qui dolore praesentium.","2025-04-11","82","27","2025-04-01 00:00:00","2025-04-29 13:06:30"
"475","Assignment 1","Sint rerum sint dicta ea.","2025-02-11","83","25","2025-02-01 00:00:00","2025-04-29 13:06:39"
"476","Assignment 2","Dignissimos quia debitis dolorem.","2025-03-11","83","25","2025-03-01 00:00:00","2025-04-29 13:06:46"
"477","Assignment 3","Nostrum dolorem molestiae quia id.","2025-04-11","83","25","2025-04-01 00:00:00","2025-04-29 13:06:53"
"478","Assignment 1","Molestiae et ut asperiores maiores.","2025-02-11","84","27","2025-02-01 00:00:00","2025-04-29 13:07:01"
"479","Assignment 2","Nobis ut suscipit quis vel voluptate aut ducimus quam.","2025-03-11","84","27","2025-03-01 00:00:00","2025-04-29 13:07:09"
"480","Assignment 3","Rerum aut perspiciatis exercitationem sunt beatae eaque.","2025-04-11","84","27","2025-04-01 00:00:00","2025-04-29 13:07:15"
"481","Assignment 1","Non eos neque iste quibusdam et atque porro.","2024-02-11","89","26","2024-02-01 00:00:00","2025-04-29 13:07:22"
"482","Assignment 2","Quia deleniti quis reiciendis ad quis doloribus praesentium.","2024-03-11","89","26","2024-03-01 00:00:00","2025-04-29 13:07:31"
"483","Assignment 3","Ipsam et rerum sint quibusdam.","2024-04-11","89","26","2024-04-01 00:00:00","2025-04-29 13:07:38"
"484","Assignment 1","Repellendus est quo odit temporibus nulla saepe vel.","2025-02-11","89","26","2025-02-01 00:00:00","2025-04-29 13:07:45"
"485","Assignment 2","Pariatur eum quaerat itaque a molestiae eum velit.","2025-03-11","89","26","2025-03-01 00:00:00","2025-04-29 13:07:55"
"486","Assignment 3","Rerum ut assumenda et aspernatur veniam nostrum nisi.","2025-04-11","89","26","2025-04-01 00:00:00","2025-04-29 13:08:01"
"487","Assignment 1","Sunt enim voluptate fugit perferendis.","2024-02-11","90","26","2024-02-01 00:00:00","2025-04-29 13:08:10"
"488","Assignment 2","Necessitatibus delectus ut aut incidunt earum nulla.","2024-03-11","90","26","2024-03-01 00:00:00","2025-04-29 13:08:18"
"489","Assignment 3","Accusamus consequatur ipsum cum asperiores.","2024-04-11","90","26","2024-04-01 00:00:00","2025-04-29 13:08:27"
"490","Assignment 1","Nostrum eius tenetur eaque necessitatibus.","2025-02-11","90","26","2025-02-01 00:00:00","2025-04-29 13:08:35"
"491","Assignment 2","Eligendi voluptate odio placeat modi harum.","2025-03-11","90","26","2025-03-01 00:00:00","2025-04-29 13:08:42"
"492","Assignment 3","Rem error quisquam quae eum delectus sit sint.","2025-04-11","90","26","2025-04-01 00:00:00","2025-04-29 13:08:49"
"493","Assignment 1","Assignment 1 for Blockchain Applications","2025-09-11","91","25","2025-09-01 00:00:00","2025-04-30 07:00:50"
"494","Assignment 2","Assignment 2 for Blockchain Applications","2025-10-11","91","25","2025-10-01 00:00:00","2025-04-30 07:00:50"
"495","Assignment 3","Pariatur quisquam qui culpa delectus.","2024-11-11","91","25","2024-11-01 00:00:00","2025-04-29 13:09:14"
"496","Assignment 1","Corporis distinctio tempore sit rerum ut corporis.","2025-09-11","91","25","2025-09-01 00:00:00","2025-04-29 13:09:22"
"497","Assignment 2","Ut ipsam sint sequi est voluptatem.","2025-10-11","91","25","2025-10-01 00:00:00","2025-04-29 13:09:23"
"498","Assignment 3","Quos est ipsam perspiciatis facilis ut velit.","2025-11-11","91","25","2025-11-01 00:00:00","2025-04-29 13:09:23"
"499","Assignment 1","Fugit aut et pariatur quia.","2024-09-11","92","27","2024-09-01 00:00:00","2025-04-29 13:09:23"
"500","Assignment 2","Est at velit laboriosam consequatur.","2024-10-11","92","27","2024-10-01 00:00:00","2025-04-29 13:09:30"
"501","Assignment 3","Delectus rerum harum soluta quasi et.","2024-11-11","92","27","2024-11-01 00:00:00","2025-04-29 13:09:38"
"502","Assignment 1","Sint ea praesentium eveniet quia.","2025-09-11","92","27","2025-09-01 00:00:00","2025-04-29 13:09:45"
"503","Assignment 2","Ut nobis vel ut et.","2025-10-11","92","27","2025-10-01 00:00:00","2025-04-29 13:09:45"
"504","Assignment 3","Tempore dolorum dicta sit eum delectus.","2025-11-11","92","27","2025-11-01 00:00:00","2025-04-29 13:09:45"
"505","Assignment 1","Assignment 1 for Cloud Computing","2025-09-11","37","14","2025-09-01 00:00:00","2025-04-30 05:38:02"
"506","Assignment 2","Assignment 2 for Cloud Computing","2025-10-11","37","14","2025-10-01 00:00:00","2025-04-30 05:38:03"
"507","Assignment 1","Assignment 1 for Capstone Project II","2025-09-11","38","13","2025-09-01 00:00:00","2025-04-30 05:38:06"
"508","Assignment 2","Assignment 2 for Capstone Project II","2025-10-11","38","13","2025-10-01 00:00:00","2025-04-30 05:38:06"
"509","Assignment 1","Assignment 1 for Mobile Development","2025-09-11","39","16","2025-09-01 00:00:00","2025-04-30 05:38:07"
"510","Assignment 2","Assignment 2 for Mobile Development","2025-10-11","39","16","2025-10-01 00:00:00","2025-04-30 05:38:07"
"511","Assignment 1","Assignment 1 for Parallel Computing","2025-09-11","40","11","2025-09-01 00:00:00","2025-04-30 05:38:08"
"512","Assignment 2","Assignment 2 for Parallel Computing","2025-10-11","40","11","2025-10-01 00:00:00","2025-04-30 05:38:09"
"513","Assignment 1","Assignment 1 for Advanced AI Techniques","2025-09-11","61","22","2025-09-01 00:00:00","2025-04-30 07:37:19"
"514","Assignment 2","Assignment 2 for Advanced AI Techniques","2025-10-11","61","22","2025-10-01 00:00:00","2025-04-30 07:37:19"
"515","Assignment 1","Assignment 1 for AI Project II","2025-09-11","62","20","2025-09-01 00:00:00","2025-04-30 07:37:21"
"516","Assignment 2","Assignment 2 for AI Project II","2025-10-11","62","20","2025-10-01 00:00:00","2025-04-30 07:37:21"
"517","Assignment 1","Assignment 1 for AI in Robotics","2025-09-11","63","21","2025-09-01 00:00:00","2025-04-30 07:37:23"
"518","Assignment 2","Assignment 2 for AI in Robotics","2025-10-11","63","21","2025-10-01 00:00:00","2025-04-30 07:37:23"
"519","Assignment 1","Assignment 1 for Generative Models","2025-09-11","64","20","2025-09-01 00:00:00","2025-04-30 07:37:26"
"520","Assignment 2","Assignment 2 for Generative Models","2025-10-11","64","20","2025-10-01 00:00:00","2025-04-30 07:37:26"
"521","Assignment 1","Assignment 1 for Big Data Systems","2025-09-11","85","24","2025-09-01 00:00:00","2025-04-30 07:55:03"
"522","Assignment 2","Assignment 2 for Big Data Systems","2025-10-11","85","24","2025-10-01 00:00:00","2025-04-30 07:55:03"
"523","Assignment 1","Assignment 1 for Capstone Project II","2025-09-11","86","23","2025-09-01 00:00:00","2025-04-30 07:55:05"
"524","Assignment 2","Assignment 2 for Capstone Project II","2025-10-11","86","23","2025-10-01 00:00:00","2025-04-30 07:55:06"
"525","Assignment 1","Assignment 1 for IT Governance","2025-09-11","87","23","2025-09-01 00:00:00","2025-04-30 07:55:08"
"526","Assignment 2","Assignment 2 for IT Governance","2025-10-11","87","23","2025-10-01 00:00:00","2025-04-30 07:55:08"
"527","Assignment 1","Assignment 1 for Advanced Networking","2025-09-11","88","23","2025-09-01 00:00:00","2025-04-30 07:55:09"
"528","Assignment 2","Assignment 2 for Advanced Networking","2025-10-11","88","23","2025-10-01 00:00:00","2025-04-30 07:55:09"
